dataset	pathway	direction	padj	source
Liao2023	POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION	up	0.01881668450471065	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF FIBROBLAST PROLIFERATION	up	0.03390859557477818	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF HEMOPOIESIS	up	0.006743496872845643	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF LEUKOCYTE CHEMOTAXIS	up	0.04885540035978384	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF LEUKOCYTE MIGRATION	up	0.010004135716317922	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF LIPID TRANSPORT	up	0.04843033383341091	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF MAPK CASCADE	up	0.004092336987486196	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF MYELOID CELL DIFFERENTIATION	up	0.02585765305115491	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION	up	0.04786078456204941	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF PHOSPHATIDYLINOSITOL 3 KINASE PROTEIN KINASE B SIGNAL TRANSDUCTION	up	0.0028553699781379165	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF RESPONSE TO WOUNDING	up	0.017889311153475026	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF SECRETION	up	0.01262219436276984	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE THREONINE KINASE SIGNALING PATHWAY	up	0.017409150473801007	GO_BP_RNA
Liao2023	POSITIVE REGULATION OF VASCULATURE DEVELOPMENT	up	1.2744196961496926e-4	GO_BP_RNA
Liao2023	PROTEIN MATURATION	up	0.03772403633548219	GO_BP_RNA
Liao2023	PROTEIN PROCESSING	up	0.012776802499912903	GO_BP_RNA
Liao2023	REACTIVE OXYGEN SPECIES METABOLIC PROCESS	up	0.02788011057265249	GO_BP_RNA
Liao2023	REGULATION OF ANATOMICAL STRUCTURE SIZE	up	0.01881668450471065	GO_BP_RNA
Liao2023	REGULATION OF BLOOD CIRCULATION	up	0.01157528905527493	GO_BP_RNA
Liao2023	REGULATION OF BLOOD PRESSURE	up	2.2205442651738007e-4	GO_BP_RNA
Liao2023	REGULATION OF BODY FLUID LEVELS	up	4.814161694091247e-7	GO_BP_RNA
Liao2023	REGULATION OF B CELL ACTIVATION	up	0.018148795008979632	GO_BP_RNA
Liao2023	REGULATION OF CANONICAL WNT SIGNALING PATHWAY	up	0.0030235347951785723	GO_BP_RNA
Liao2023	REGULATION OF CARTILAGE DEVELOPMENT	up	0.009301894246062932	GO_BP_RNA
Liao2023	REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS	up	0.003410483034162974	GO_BP_RNA
Liao2023	REGULATION OF CELL ACTIVATION	up	5.236258191483307e-4	GO_BP_RNA
Liao2023	REGULATION OF CELL ADHESION MEDIATED BY INTEGRIN	up	0.03174694754546502	GO_BP_RNA
Liao2023	REGULATION OF CELL GROWTH	up	0.014013306011222701	GO_BP_RNA
Liao2023	REGULATION OF CELL MATRIX ADHESION	up	0.03753119064045877	GO_BP_RNA
Liao2023	REGULATION OF CELL SHAPE	up	0.03412092153493461	GO_BP_RNA
Liao2023	REGULATION OF CHEMOTAXIS	up	0.004092336987486196	GO_BP_RNA
Liao2023	REGULATION OF CHONDROCYTE DIFFERENTIATION	up	0.01881668450471065	GO_BP_RNA
Liao2023	REGULATION OF COAGULATION	up	0.010152573327064962	GO_BP_RNA
Liao2023	REGULATION OF ENDOCYTOSIS	up	0.02117634596400474	GO_BP_RNA
Liao2023	REGULATION OF ENDOTHELIAL CELL MIGRATION	up	0.0028954269776096313	GO_BP_RNA
Liao2023	REGULATION OF EPITHELIAL CELL DIFFERENTIATION	up	0.010014110275129532	GO_BP_RNA
Liao2023	REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION	up	0.0033872411951356243	GO_BP_RNA
Liao2023	REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION	up	0.010486649038756212	GO_BP_RNA
Liao2023	REGULATION OF EXTRINSIC APOPTOTIC SIGNALING PATHWAY VIA DEATH DOMAIN RECEPTORS	up	0.01881668450471065	GO_BP_RNA
Liao2023	REGULATION OF FIBRINOLYSIS	up	0.027442625372343796	GO_BP_RNA
Liao2023	REGULATION OF HEART CONTRACTION	up	0.01721623277064023	GO_BP_RNA
Liao2023	REGULATION OF HEART RATE	up	0.04786078456204941	GO_BP_RNA
Liao2023	REGULATION OF HEMOPOIESIS	up	0.012776802499912903	GO_BP_RNA
Liao2023	REGULATION OF INFLAMMATORY RESPONSE	up	0.02941516780990788	GO_BP_RNA
Liao2023	REGULATION OF LEUKOCYTE CHEMOTAXIS	up	0.010014110275129532	GO_BP_RNA
Liao2023	REGULATION OF LEUKOCYTE DIFFERENTIATION	up	0.0041844999706401025	GO_BP_RNA
Liao2023	REGULATION OF LEUKOCYTE MIGRATION	up	3.2527937496873416e-4	GO_BP_RNA
Liao2023	REGULATION OF LIPID LOCALIZATION	up	0.030233099032692275	GO_BP_RNA
Liao2023	REGULATION OF LIPID TRANSPORT	up	0.03412092153493461	GO_BP_RNA
Liao2023	REGULATION OF LYMPHOCYTE ACTIVATION	up	0.047678360893098556	GO_BP_RNA
Liao2023	REGULATION OF LYMPHOCYTE DIFFERENTIATION	up	0.03294330974434284	GO_BP_RNA
Liao2023	REGULATION OF MACROPHAGE MIGRATION	up	0.04640379553274494	GO_BP_RNA
Liao2023	REGULATION OF MONONUCLEAR CELL MIGRATION	up	0.0160885248689614	GO_BP_RNA
Liao2023	REGULATION OF MUSCLE CONTRACTION	up	0.025006513544762035	GO_BP_RNA
Liao2023	REGULATION OF MUSCLE SYSTEM PROCESS	up	0.02941516780990788	GO_BP_RNA
Liao2023	REGULATION OF MYELOID CELL DIFFERENTIATION	up	0.04834275196932345	GO_BP_RNA
Liao2023	REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION	up	0.036504815323963775	GO_BP_RNA
Liao2023	REGULATION OF OSSIFICATION	up	0.034813640375506084	GO_BP_RNA
Liao2023	REGULATION OF OSTEOBLAST DIFFERENTIATION	up	0.04137328585398611	GO_BP_RNA
Liao2023	REGULATION OF PLATELET ACTIVATION	up	0.04786078456204941	GO_BP_RNA
Liao2023	REGULATION OF PROTEIN MATURATION	up	0.04689456013282555	GO_BP_RNA
Liao2023	REGULATION OF REACTIVE OXYGEN SPECIES METABOLIC PROCESS	up	0.02941516780990788	GO_BP_RNA
Liao2023	REGULATION OF REPRODUCTIVE PROCESS	up	0.004779526808649536	GO_BP_RNA
Liao2023	REGULATION OF RESPONSE TO WOUNDING	up	3.3984751434010577e-4	GO_BP_RNA
Liao2023	REGULATION OF SMAD PROTEIN SIGNAL TRANSDUCTION	up	0.03772517472375131	GO_BP_RNA
Liao2023	REGULATION OF STEM CELL PROLIFERATION	up	0.046111547410019486	GO_BP_RNA
Liao2023	REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE	up	0.010029978308086883	GO_BP_RNA
Liao2023	REGULATION OF SYSTEM PROCESS	up	0.0026544667796873146	GO_BP_RNA
Liao2023	REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE THREONINE KINASE SIGNALING PATHWAY	up	0.008861857393884471	GO_BP_RNA
Liao2023	REGULATION OF TUBE SIZE	up	0.006603321283692415	GO_BP_RNA
Liao2023	REGULATION OF VASCULATURE DEVELOPMENT	up	2.58894995110032e-7	GO_BP_RNA
Liao2023	REGULATION OF WNT SIGNALING PATHWAY	up	2.933252171943322e-4	GO_BP_RNA
Liao2023	REGULATION OF WOUND HEALING	up	3.0501981376837177e-4	GO_BP_RNA
Liao2023	RESPIRATORY SYSTEM DEVELOPMENT	up	7.072575136307528e-5	GO_BP_RNA
Liao2023	RESPONSE TO BACTERIUM	up	0.02941516780990788	GO_BP_RNA
Liao2023	RESPONSE TO CORTICOSTEROID	up	0.021568171075919886	GO_BP_RNA
Liao2023	RESPONSE TO ESTROGEN	up	0.0379740467786629	GO_BP_RNA
Liao2023	RESPONSE TO FIBROBLAST GROWTH FACTOR	up	0.018775295554753976	GO_BP_RNA
Liao2023	RESPONSE TO MECHANICAL STIMULUS	up	0.002191347511029447	GO_BP_RNA
Liao2023	RESPONSE TO MOLECULE OF BACTERIAL ORIGIN	up	0.034661734038517106	GO_BP_RNA
Liao2023	RESPONSE TO OXYGEN LEVELS	up	0.002500942864953924	GO_BP_RNA
Liao2023	RESPONSE TO RETINOIC ACID	up	0.04518455640110463	GO_BP_RNA
Liao2023	RESPONSE TO STEROID HORMONE	up	6.166865784957192e-4	GO_BP_RNA
Liao2023	RESPONSE TO TRANSFORMING GROWTH FACTOR BETA	up	2.6581553823487784e-5	GO_BP_RNA
Liao2023	RESPONSE TO TUMOR NECROSIS FACTOR	up	0.0047413649899615395	GO_BP_RNA
Liao2023	RESPONSE TO WOUNDING	up	5.161989537351125e-14	GO_BP_RNA
Liao2023	RESPONSE TO XENOBIOTIC STIMULUS	up	0.046862714805432026	GO_BP_RNA
Liao2023	SENSORY ORGAN MORPHOGENESIS	up	0.03412092153493461	GO_BP_RNA
Liao2023	SENSORY SYSTEM DEVELOPMENT	up	0.022388193206709255	GO_BP_RNA
Liao2023	SKELETAL SYSTEM DEVELOPMENT	up	1.0961344954102705e-10	GO_BP_RNA
Liao2023	SKELETAL SYSTEM MORPHOGENESIS	up	6.166865784957192e-4	GO_BP_RNA
Liao2023	SKIN DEVELOPMENT	up	0.03753119064045877	GO_BP_RNA
Liao2023	SKIN EPIDERMIS DEVELOPMENT	up	0.04610231878682673	GO_BP_RNA
Liao2023	SMAD PROTEIN SIGNAL TRANSDUCTION	up	0.016790158354552654	GO_BP_RNA
Liao2023	SPROUTING ANGIOGENESIS	up	0.0013541641479641513	GO_BP_RNA
Liao2023	STEM CELL PROLIFERATION	up	0.0149132451478751	GO_BP_RNA
Liao2023	STRIATED MUSCLE CELL DIFFERENTIATION	up	7.072575136307528e-5	GO_BP_RNA
Liao2023	SYMBIONT ENTRY INTO HOST	up	0.021327113881077758	GO_BP_RNA
Liao2023	TAXIS	up	1.1365120967333244e-5	GO_BP_RNA
Liao2023	TISSUE HOMEOSTASIS	up	0.005954265585629202	GO_BP_RNA
Liao2023	TISSUE REMODELING	up	0.003954257646866323	GO_BP_RNA
Liao2023	TRABECULA MORPHOGENESIS	up	0.0448423609471851	GO_BP_RNA
Liao2023	TRANSFORMING GROWTH FACTOR BETA PRODUCTION	up	0.047305554435917566	GO_BP_RNA
Liao2023	TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY	up	0.007542473182934862	GO_BP_RNA
Liao2023	TUBE FORMATION	up	0.011283890630019036	GO_BP_RNA
Liao2023	VASCULAR PROCESS IN CIRCULATORY SYSTEM	up	0.010486649038756212	GO_BP_RNA
Liao2023	VASCULOGENESIS	up	0.025006513544762035	GO_BP_RNA
Liao2023	VENTRICULAR CARDIAC MUSCLE TISSUE DEVELOPMENT	up	0.037798441183878796	GO_BP_RNA
Liao2023	VIRAL LIFE CYCLE	up	0.017409150473801007	GO_BP_RNA
Liao2023	WNT SIGNALING PATHWAY	up	2.6645464181083226e-5	GO_BP_RNA
Liao2023	WOUND HEALING	up	3.5523721354676756e-12	GO_BP_RNA
Liao2023	ZYMOGEN ACTIVATION	up	0.037834721326761064	GO_BP_RNA
Deneault2018	CELLULAR RESPONSE TO METAL ION	up	0.007272330152608473	GO_BP_RNA
Deneault2018	CYTOPLASMIC TRANSLATION	up	9.387461524623931e-6	GO_BP_RNA
Deneault2018	FERTILIZATION	up	0.03966142654011309	GO_BP_RNA
Deneault2018	NEGATIVE REGULATION OF MEGAKARYOCYTE DIFFERENTIATION	down	0.005309924842676663	GO_BP_RNA
Deneault2018	NUCLEOSOME ORGANIZATION	down	3.5251517810596684e-6	GO_BP_RNA
Deneault2018	PROTEIN DNA COMPLEX ORGANIZATION	down	0.022159086913662286	GO_BP_RNA
Deneault2018	PROTEIN LOCALIZATION TO CENP A CONTAINING CHROMATIN	down	4.7379090085284764e-4	GO_BP_RNA
Deneault2018	PROTEIN LOCALIZATION TO CHROMOSOME CENTROMERIC REGION	down	0.005309924842676663	GO_BP_RNA
Deneault2018	REGULATION OF REPRODUCTIVE PROCESS	up	0.03861357551640152	GO_BP_RNA
Deneault2018	RESPONSE TO LEPTIN	up	0.005309924842676663	GO_BP_RNA
