cell	UMAP1	UMAP2	cell_type	cluster	genotype	Scn2a	dataset	organism	channel	expr	sample
02_90_42	3.650043607870438	6.801514190027025	Neurons	9	cKO	1.777017086166702	Bae2025	mouse	SCN2A	1.777017086166702	PN36_1_cKO
02_90_62	-3.8540381182037806	-7.269894558599684	Neurons	10	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_90_66	-4.655131696542403	-10.479993302038404	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_90_67	9.206601263204911	-1.4249757115156378	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_91_14	-2.533482431253097	6.785391848871019	Neurons	8	cKO	2.0142619560066963	Bae2025	mouse	SCN2A	2.0142619560066963	PN36_1_cKO
02_91_73	-3.794743417581222	-1.5355072800428595	Neurons	2	cKO	1.469421586970029	Bae2025	mouse	SCN2A	1.469421586970029	PN36_1_cKO
02_91_83	0.4441211830771949	2.69540480930498	Neurons	7	cKO	1.151699732018935	Bae2025	mouse	SCN2A	1.151699732018935	PN36_1_cKO
02_91_84	8.706619383016923	-3.849817473104688	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_92_05	6.308542848745683	-4.526595551183912	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_92_10	-4.79277217276921	-10.92427201907942	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_92_93	-10.287598489602706	2.8938837464540277	Neurons	2	cKO	2.578158237477261	Bae2025	mouse	SCN2A	2.578158237477261	PN36_1_cKO
02_93_08	-2.0647126425110316	8.171555083581714	Neurons	8	cKO	1.632742105539018	Bae2025	mouse	SCN2A	1.632742105539018	PN36_1_cKO
02_93_30	-9.328449128945968	2.1735275204866205	Neurons	2	cKO	1.9793868117379925	Bae2025	mouse	SCN2A	1.9793868117379925	PN36_1_cKO
02_93_53	6.140611292044023	-12.01230283420393	Endothelial cells	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_93_66	8.101032377401689	-4.27086682956526	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_93_87	0.3902681481040504	3.438350480386523	Neurons	7	cKO	1.2908977737397644	Bae2025	mouse	SCN2A	1.2908977737397644	PN36_1_cKO
02_94_27	-0.10677236207356194	3.0372665341584955	Neurons	7	cKO	1.138753033910585	Bae2025	mouse	SCN2A	1.138753033910585	PN36_1_cKO
02_94_61	-9.91725718863835	2.2402224953859124	Neurons	2	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_94_83	-1.6507891405426476	7.116466563531664	Neurons	8	cKO	1.5181538294163412	Bae2025	mouse	SCN2A	1.5181538294163412	PN36_1_cKO
02_94_86	4.72105896584163	-5.112145859411451	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_95_70	-1.9141226995789025	8.83016542751482	Neurons	8	cKO	0.863704098722563	Bae2025	mouse	SCN2A	0.863704098722563	PN36_1_cKO
02_96_09	-3.894480584939621	-1.031768101862165	Neurons	2	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_96_12	-9.886546968301436	2.142421763726977	Neurons	2	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
02_96_22	8.74958908669124	-3.7301613871366706	Oligodendrocytes	1	cKO	2.081939297190636	Bae2025	mouse	SCN2A	2.081939297190636	PN36_1_cKO
02_96_57	-0.8328247059189293	7.309701007196215	Neurons	8	cKO	1.490808110444942	Bae2025	mouse	SCN2A	1.490808110444942	PN36_1_cKO
02_96_72	7.275066019216874	-4.090242106130812	Oligodendrocytes	1	cKO	1.306111446219844	Bae2025	mouse	SCN2A	1.306111446219844	PN36_1_cKO
03_01_29	7.455124975363114	-3.6913880888731208	Oligodendrocytes	1	cKO	1.3068970482960574	Bae2025	mouse	SCN2A	1.3068970482960574	PN36_1_cKO
03_01_56	1.439241291204789	4.881257575341967	Neurons	7	cKO	1.940432254284631	Bae2025	mouse	SCN2A	1.940432254284631	PN36_1_cKO
03_01_64	2.2312213193572545	-2.694630819967481	Astrocytes	7	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_01_90	1.1706233035720377	1.9096155579774652	Neurons	7	cKO	1.0383848297079166	Bae2025	mouse	SCN2A	1.0383848297079166	PN36_1_cKO
03_02_03	6.251896024862626	-11.800050217321608	Endothelial cells	4	cKO	1.1395617989686155	Bae2025	mouse	SCN2A	1.1395617989686155	PN36_1_cKO
03_04_78	-2.9659649122559046	8.7134128030031	Neurons	8	cKO	1.5964455725038855	Bae2025	mouse	SCN2A	1.5964455725038855	PN36_1_cKO
03_05_77	-5.085831998666427	-11.905935722997876	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_06_92	-6.6893285501800985	-12.240741211584302	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_07_06	8.521185995260575	-4.183389622381422	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_07_10	0.9394494306243446	4.548751395532396	Neurons	7	cKO	1.7166675779222995	Bae2025	mouse	SCN2A	1.7166675779222995	PN36_1_cKO
03_07_63	-7.007306455453536	-11.882142502477857	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_08_39	-3.546191572030685	-7.289906460455152	Neurons	10	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_08_63	-0.03319719322552422	4.679245513269213	Neurons	8	cKO	1.7439699902591217	Bae2025	mouse	SCN2A	1.7439699902591217	PN36_1_cKO
03_08_82	-5.7329567659698935	-11.886012512853831	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_09_33	7.167534471670487	-4.546044785192701	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_09_44	8.773144842306474	-3.609656054189893	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_09_71	-3.7955657232605433	8.522617858239917	Neurons	8	cKO	2.607099088779856	Bae2025	mouse	SCN2A	2.607099088779856	PN36_1_cKO
03_09_72	-0.6634900111757729	4.0442891534059315	Neurons	7	cKO	1.3363805909784443	Bae2025	mouse	SCN2A	1.3363805909784443	PN36_1_cKO
03_10_06	6.18543827644954	-11.900348145178052	Endothelial cells	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_10_36	2.7540723096526647	-2.426115948370191	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_10_42	-3.044288276513717	8.453946631738452	Neurons	8	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_10_43	-3.635737060388229	7.898532431909349	Neurons	8	cKO	1.8650919671231008	Bae2025	mouse	SCN2A	1.8650919671231008	PN36_1_cKO
03_11_05	8.812084318319657	-3.353631455114576	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_11_59	-3.0634328115784144	6.5173607285707265	Neurons	9	cKO	1.6549473165630697	Bae2025	mouse	SCN2A	1.6549473165630697	PN36_1_cKO
03_11_64	-4.033254026254317	-7.284040886572096	Neurons	10	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_12_62	0.05414039007792731	3.191626590081958	Neurons	7	cKO	1.1257767071739757	Bae2025	mouse	SCN2A	1.1257767071739757	PN36_1_cKO
03_13_14	-10.374628900369308	2.7085080559938226	Neurons	2	cKO	1.931983293523616	Bae2025	mouse	SCN2A	1.931983293523616	PN36_1_cKO
03_13_16	6.430956483999589	-4.734059769323561	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_13_26	7.188689352194169	-3.9661607329160895	Oligodendrocytes	1	cKO	1.7055667578592613	Bae2025	mouse	SCN2A	1.7055667578592613	PN36_1_cKO
03_13_34	9.17739212624202	-2.534117180517408	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_13_61	-3.6881633985840296	9.228927176782395	Neurons	8	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_13_62	-0.3827059481345628	7.0441599305360585	Neurons	8	cKO	1.8505578276129369	Bae2025	mouse	SCN2A	1.8505578276129369	PN36_1_cKO
03_14_18	6.3131247769988565	-11.615023094824048	Endothelial cells	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_14_52	-9.526474832376143	2.5593219216554437	Neurons	2	cKO	2.823230419159529	Bae2025	mouse	SCN2A	2.823230419159529	PN36_1_cKO
03_14_78	-10.839149354776046	3.1236899312227044	Neurons	2	cKO	1.967650135691719	Bae2025	mouse	SCN2A	1.967650135691719	PN36_1_cKO
03_14_87	-4.216405509790084	-1.785307842901441	Neurons	2	cKO	2.634919605632496	Bae2025	mouse	SCN2A	2.634919605632496	PN36_1_cKO
03_14_90	-5.283273576577804	-12.825720268896314	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_15_31	8.784527898947099	-3.8255142752439704	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_15_43	1.1554391395247965	-5.9804091040403575	Oligodendrocytes	3	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_15_50	6.136185289541581	-12.482803780248853	Endothelial cells	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_15_60	7.008285642782548	-4.45964332263777	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_16_24	9.090526701132156	-4.188422638586256	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_17_27	-3.5862103689514613	8.691751998254565	Neurons	8	cKO	1.035622954517368	Bae2025	mouse	SCN2A	1.035622954517368	PN36_1_cKO
03_17_48	1.7652095567382362	-5.099487263372633	Neurons	3	cKO	1.046287996163692	Bae2025	mouse	SCN2A	1.046287996163692	PN36_1_cKO
03_17_52	9.033368230978349	-3.2755720202238288	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_17_73	2.133148313680985	6.526850264856127	Neurons	9	cKO	1.2699907043942789	Bae2025	mouse	SCN2A	1.2699907043942789	PN36_1_cKO
03_17_75	7.411982656637528	-4.23804040592024	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_17_92	-3.074516414483688	8.584785025903491	Neurons	8	cKO	0.8806342806547954	Bae2025	mouse	SCN2A	0.8806342806547954	PN36_1_cKO
03_18_10	9.001898885885575	-2.3636736456663336	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_18_34	8.83147442452083	-3.3314909521848883	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_18_91	-3.5700904119812464	7.6643639023988515	Neurons	8	cKO	1.3946395431296392	Bae2025	mouse	SCN2A	1.3946395431296392	PN36_1_cKO
03_19_23	-10.346318124612472	2.2496123727052484	Neurons	2	cKO	1.9634270728463012	Bae2025	mouse	SCN2A	1.9634270728463012	PN36_1_cKO
03_19_65	-3.736518024285934	-1.1635076586515631	Neurons	2	cKO	2.588342237036242	Bae2025	mouse	SCN2A	2.588342237036242	PN36_1_cKO
03_20_24	-2.015205859025619	7.920898955652025	Neurons	8	cKO	1.7072275254933085	Bae2025	mouse	SCN2A	1.7072275254933085	PN36_1_cKO
03_21_07	8.27353870979915	-4.0386783663542	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_21_08	-3.5790201414429164	-6.4448818747312755	Neurons	10	cKO	1.791759469228055	Bae2025	mouse	SCN2A	1.791759469228055	PN36_1_cKO
03_21_31	-1.4625256050430748	5.80113081295183	Neurons	8	cKO	1.4672351495270932	Bae2025	mouse	SCN2A	1.4672351495270932	PN36_1_cKO
03_21_54	6.946235777059892	-4.362567383459303	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_21_68	-3.5548249471985316	-1.1804915253431525	Neurons	2	cKO	1.3434022323352577	Bae2025	mouse	SCN2A	1.3434022323352577	PN36_1_cKO
03_22_02	-6.0324305284821005	-11.60539765994856	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_22_28	9.54547417275081	-2.6494206969053473	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_22_32	5.509020925680497	-5.116521317175123	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_22_62	-7.084600328286788	-11.551833588293286	Astrocytes	4	cKO	1.155561158587692	Bae2025	mouse	SCN2A	1.155561158587692	PN36_1_cKO
03_22_83	7.926599622885087	-4.072772700002882	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_22_91	0.2854275714553382	5.182955306360033	Neurons	8	cKO	1.264116012370697	Bae2025	mouse	SCN2A	1.264116012370697	PN36_1_cKO
03_22_93	-3.7562061537109823	-0.916176516226026	Neurons	2	cKO	1.9694167450350055	Bae2025	mouse	SCN2A	1.9694167450350055	PN36_1_cKO
03_23_08	0.0177363466418769	7.726150077173021	Neurons	8	cKO	1.5195003155390012	Bae2025	mouse	SCN2A	1.5195003155390012	PN36_1_cKO
03_23_29	-5.587878106912276	-11.34306283634016	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_23_49	-3.772472022851608	-6.425302941015455	Neurons	10	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_23_55	1.2991815816558387	8.671548407861499	Neurons	8	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_23_96	1.026895166555741	3.202198546716479	Neurons	7	cKO	1.655061456366047	Bae2025	mouse	SCN2A	1.655061456366047	PN36_1_cKO
03_24_77	7.242128492513993	-4.364952046087477	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_25_21	8.817039610067704	-2.329231697729322	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_25_33	-5.9578150499664755	-11.55974336307356	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_26_05	8.219855428854325	-3.8602230135709967	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_26_16	-0.6756162483297798	6.930923980066088	Neurons	8	cKO	1.8742760554494355	Bae2025	mouse	SCN2A	1.8742760554494355	PN36_1_cKO
03_26_25	8.83568012825618	-3.2355253283292975	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_26_33	0.6519310485518959	8.224479239770679	Neurons	8	cKO	1.344904148784937	Bae2025	mouse	SCN2A	1.344904148784937	PN36_1_cKO
03_26_45	-0.21342624612679223	7.1326022561280995	Neurons	8	cKO	1.959106743483649	Bae2025	mouse	SCN2A	1.959106743483649	PN36_1_cKO
03_26_49	8.236835600057939	-2.74461622875044	Oligodendrocytes	1	cKO	0.9330526096031412	Bae2025	mouse	SCN2A	0.9330526096031412	PN36_1_cKO
03_26_65	-6.1867955911957235	-12.042917687109204	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_26_84	-9.951252816995284	2.734638732263354	Neurons	2	cKO	2.295015237581517	Bae2025	mouse	SCN2A	2.295015237581517	PN36_1_cKO
03_27_20	-2.969536899408004	-7.014453369787428	Neurons	10	cKO	1.3956670676775245	Bae2025	mouse	SCN2A	1.3956670676775245	PN36_1_cKO
03_27_28	-6.827587961038253	-11.534321266821118	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_28_51	7.565061689535478	-4.131419140508863	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_28_87	-10.806039689859054	2.9404044564454828	Neurons	2	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_29_17	1.1467176686919716	8.604275267907886	Neurons	8	cKO	1.292407399810828	Bae2025	mouse	SCN2A	1.292407399810828	PN36_1_cKO
03_29_21	8.688156248251298	-1.1079369370252814	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_29_50	9.066930891195634	-2.3264820162565436	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_29_60	3.275392891088822	6.620222132989672	Neurons	9	cKO	1.485868939710673	Bae2025	mouse	SCN2A	1.485868939710673	PN36_1_cKO
03_29_70	3.029709697882035	6.737653773614672	Neurons	9	cKO	1.5210546092091604	Bae2025	mouse	SCN2A	1.5210546092091604	PN36_1_cKO
03_29_79	-2.997217058023117	8.905520003625659	Neurons	8	cKO	2.0892705230654456	Bae2025	mouse	SCN2A	2.0892705230654456	PN36_1_cKO
03_30_17	0.49911081902156135	8.593085807153491	Neurons	8	cKO	1.9235753525305557	Bae2025	mouse	SCN2A	1.9235753525305557	PN36_1_cKO
03_30_21	-5.935078023751876	-12.130207497289868	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_30_28	-3.2848075617157435	5.4273457940309315	Neurons	2	cKO	2.328737944449888	Bae2025	mouse	SCN2A	2.328737944449888	PN36_1_cKO
03_31_40	6.928920389334062	-3.6964881006986823	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_31_61	0.4221368443168189	6.579179805108812	Neurons	8	cKO	1.5939398557341926	Bae2025	mouse	SCN2A	1.5939398557341926	PN36_1_cKO
03_32_37	-3.1576241243683314	9.43794302303484	Neurons	8	cKO	1.5779819001942998	Bae2025	mouse	SCN2A	1.5779819001942998	PN36_1_cKO
03_32_58	-2.5621682394348597	9.723193686792165	Neurons	8	cKO	1.9306719528897496	Bae2025	mouse	SCN2A	1.9306719528897496	PN36_1_cKO
03_32_78	-2.4587346304260707	8.473281424829272	Neurons	8	cKO	1.1458145721878294	Bae2025	mouse	SCN2A	1.1458145721878294	PN36_1_cKO
03_33_12	-5.137760042031905	-11.666800934484693	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_33_15	-5.832422612985274	-13.044965225866529	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_34_29	7.32185995689998	-4.590915161779615	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_34_51	1.854108930746415	4.817275565454271	Neurons	7	cKO	0.7085450856228127	Bae2025	mouse	SCN2A	0.7085450856228127	PN36_1_cKO
03_34_63	-3.0681821096741175	8.008665602990893	Neurons	8	cKO	1.8113586638650965	Bae2025	mouse	SCN2A	1.8113586638650965	PN36_1_cKO
03_35_10	-4.508971093972823	-9.584567505529614	Astrocytes	10	cKO	1.0253062797632977	Bae2025	mouse	SCN2A	1.0253062797632977	PN36_1_cKO
03_35_13	-1.1638324249588463	7.690169852563646	Neurons	8	cKO	1.7552145986499816	Bae2025	mouse	SCN2A	1.7552145986499816	PN36_1_cKO
03_35_65	-10.764448045571944	0.5308466370790277	Neurons	2	cKO	1.795519343315237	Bae2025	mouse	SCN2A	1.795519343315237	PN36_1_cKO
03_36_26	-5.256269811471602	-13.102846581152171	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_36_50	9.037148595968585	-3.3920893255979743	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_36_70	-3.549920438607834	8.494794410058764	Neurons	8	cKO	1.0937031637766697	Bae2025	mouse	SCN2A	1.0937031637766697	PN36_1_cKO
03_37_11	1.8299785863555456	-3.1106574122221202	Astrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_38_33	8.463054777304032	-3.5909659449369635	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_38_45	7.5732518445647745	-4.34272905032942	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_38_63	8.791644216696122	-2.607308108022901	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_38_75	-3.60229217894902	-6.442486721685621	Neurons	10	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_38_90	8.218974233785966	-4.366864163091871	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_39_01	-3.47723376639714	9.651571791955735	Neurons	8	cKO	1.569392210916289	Bae2025	mouse	SCN2A	1.569392210916289	PN36_1_cKO
03_39_31	-0.10570078976978996	4.1104674752443104	Neurons	7	cKO	0.8331669464088716	Bae2025	mouse	SCN2A	0.8331669464088716	PN36_1_cKO
03_39_49	2.8143411885894323	6.598420661279467	Neurons	9	cKO	1.5350007659796154	Bae2025	mouse	SCN2A	1.5350007659796154	PN36_1_cKO
03_39_66	1.1031972180999303	3.0532386716096673	Neurons	7	cKO	1.4314988080841808	Bae2025	mouse	SCN2A	1.4314988080841808	PN36_1_cKO
03_40_02	-6.583287118753097	-11.867969948461743	Astrocytes	4	cKO	1.7905105618595265	Bae2025	mouse	SCN2A	1.7905105618595265	PN36_1_cKO
03_40_45	-0.8370780635677788	6.7463646348207265	Neurons	8	cKO	1.68808388034986	Bae2025	mouse	SCN2A	1.68808388034986	PN36_1_cKO
03_40_49	0.611269117513993	2.4100735600679193	Neurons	7	cKO	1.5886464877873103	Bae2025	mouse	SCN2A	1.5886464877873103	PN36_1_cKO
03_40_60	5.963786722341874	-5.0285024229795665	Oligodendrocytes	6	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_41_09	9.56374466530452	-0.6498243693620886	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_41_38	-9.08996569999089	2.640973847696093	Neurons	8	cKO	1.3850207141973896	Bae2025	mouse	SCN2A	1.3850207141973896	PN36_1_cKO
03_41_40	-0.17233210690846185	7.349440615960863	Neurons	8	cKO	1.5510663362792414	Bae2025	mouse	SCN2A	1.5510663362792414	PN36_1_cKO
03_42_22	7.1638914357818155	-3.80052443187544	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_43_06	-3.0050247896515345	7.223214190789965	Neurons	8	cKO	2.288752790945594	Bae2025	mouse	SCN2A	2.288752790945594	PN36_1_cKO
03_43_27	0.2510316383040931	7.759668391534594	Neurons	8	cKO	1.8704254482257128	Bae2025	mouse	SCN2A	1.8704254482257128	PN36_1_cKO
03_43_32	9.039209486166335	-1.5001456324369635	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_43_44	-4.468652128060958	-9.58030458133528	Astrocytes	10	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_43_62	-6.924956678231856	-12.519282776525708	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_44_30	0.01066076866755744	4.232623141595629	Neurons	7	cKO	1.7070039155242231	Bae2025	mouse	SCN2A	1.7070039155242231	PN36_1_cKO
03_44_72	-11.37076461203923	-0.8298930112631049	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_45_13	8.5013190519012	-1.4651650969297614	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_45_25	-3.341393112023971	7.80393843013933	Neurons	8	cKO	1.9842411425495177	Bae2025	mouse	SCN2A	1.9842411425495177	PN36_1_cKO
03_45_35	-3.0621305692993617	7.805055659601	Neurons	8	cKO	1.6335472411196437	Bae2025	mouse	SCN2A	1.6335472411196437	PN36_1_cKO
03_45_52	0.9745649110473182	2.3832164223878656	Neurons	7	cKO	1.686803220548427	Bae2025	mouse	SCN2A	1.686803220548427	PN36_1_cKO
03_45_90	6.246959329763749	-11.701046425512525	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_46_58	3.5542093526519323	5.859210532495287	Neurons	9	cKO	1.592300615179306	Bae2025	mouse	SCN2A	1.592300615179306	PN36_1_cKO
03_47_11	1.4793833505309608	3.892453711816577	Neurons	7	cKO	0.7569556752296465	Bae2025	mouse	SCN2A	0.7569556752296465	PN36_1_cKO
03_47_75	8.033594251791337	-5.043984848669264	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_47_77	-2.3589217651688075	8.338440459558276	Neurons	8	cKO	2.3167010521210347	Bae2025	mouse	SCN2A	2.3167010521210347	PN36_1_cKO
03_47_89	1.3287630092299965	2.77203039486101	Neurons	7	cKO	1.1542956142233154	Bae2025	mouse	SCN2A	1.1542956142233154	PN36_1_cKO
03_48_23	-2.037851809343002	7.274779837915209	Neurons	8	cKO	1.384437239124404	Bae2025	mouse	SCN2A	1.384437239124404	PN36_1_cKO
03_48_26	-1.7970731247269127	4.828963321038988	Neurons	8	cKO	0.8164557490791089	Bae2025	mouse	SCN2A	0.8164557490791089	PN36_1_cKO
03_48_38	-0.8285250950657341	7.258360427209643	Neurons	8	cKO	2.0256191119805527	Bae2025	mouse	SCN2A	2.0256191119805527	PN36_1_cKO
03_48_46	7.803885580221513	-2.6508624140531745	Oligodendrocytes	5	cKO	1.3390233127797748	Bae2025	mouse	SCN2A	1.3390233127797748	PN36_1_cKO
03_49_62	9.529635549703936	-1.6903224770338263	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_49_70	8.906514288107255	-2.650086838415357	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_49_76	9.537294508138991	-1.2549175802976813	Oligodendrocytes	5	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_50_66	-1.9010882366501305	5.699599307367113	Neurons	8	cKO	1.5805808506700696	Bae2025	mouse	SCN2A	1.5805808506700696	PN36_1_cKO
03_50_90	3.364133478323319	5.8345909531801015	Neurons	9	cKO	1.7601125479580089	Bae2025	mouse	SCN2A	1.7601125479580089	PN36_1_cKO
03_51_34	8.214915395895341	-4.083103853872511	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_51_61	-4.9805825937592	-12.092082459142896	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_51_73	8.371625066915849	-4.025213915518019	Oligodendrocytes	1	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_52_40	-4.571328996499679	-11.165064293554517	Astrocytes	4	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_52_94	-0.6623623360001061	7.912045996972826	Neurons	8	cKO	1.3322762159912585	Bae2025	mouse	SCN2A	1.3322762159912585	PN36_1_cKO
03_53_09	-9.579010843118333	1.9358361180513175	Neurons	2	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_53_24	-3.9336701620422816	-1.4117738787443366	Neurons	2	cKO	1.533360201976762	Bae2025	mouse	SCN2A	1.533360201976762	PN36_1_cKO
03_53_50	-4.140787242730758	-6.952531773260328	Neurons	10	cKO	0	Bae2025	mouse	SCN2A	0	PN36_1_cKO
03_53_52	1.5733555566466837	3.957444232293871	Neurons	7	cKO	1.0143506574508545	Bae2025	mouse	SCN2A	1.0143506574508545	PN36_1_cKO
